registro,Ener_1_mean_50,Ener_1_variance_50,Ener_2_mean_50,Ener_2_variance_50,Ener_3_mean_50,Ener_3_variance_50,Ener_5_mean_50,Ener_5_variance_50,Ener_6_mean_50,Ener_6_variance_50,Ener_7_mean_50,Ener_7_variance_50
1643,111.82084758830077,6.755861147314538,168.05658696217048,36.6196032531665,28.014939848369963,0.4787661745794178,22.36300777169938,0.11565554924413599,843.3680303943918,4.990091840293166,532.2014815518996,0.884656252137659
1644,111.7942672119911,6.767688764258719,167.74354096701418,37.47258070062837,27.98407406307713,0.5036290531451841,22.34147670777757,0.11520349996150399,843.202860086085,4.650211103977748,532.2551316785965,0.8773355245463971
1645,111.68740016752723,6.660860603018053,167.80169668289076,37.80163667686312,27.93687401009513,0.5038207564502358,22.31895614110174,0.11624467056273816,843.0363441745684,4.391318589734482,532.2859590229428,0.8489975408595318
1646,111.58228688312347,6.88244010306981,167.51222576692314,35.51851977169902,27.915568624804283,0.502144491610979,22.297840148841814,0.1179113068520555,842.8777566298361,4.125069069790152,532.2953389926076,0.837144000843188
1647,111.37627712596999,6.247348528493149,167.50105753178497,35.46641435792081,27.88050895179775,0.49197177456198204,22.273526662802006,0.11725508836861892,842.7286920590236,4.007488919834335,532.2881587054804,0.8319775817536716
1648,111.19398529423967,6.549112879395039,167.39100729456442,37.00070216114076,27.859579297411397,0.4982588810811171,22.25419888804928,0.11877487214305713,842.5725596909059,3.9300864659032344,532.3485385122922,0.913866986889743
1649,111.07164932174796,6.857430859673786,167.2379174974766,35.043888964099864,27.844031355833277,0.5194172996870965,22.2313054870331,0.12198603137108903,842.4196012905863,3.855508430617651,532.3691040302125,0.9191779131853545
1650,110.8763037266862,7.853368136300624,166.93606738725416,35.316874648000045,27.81727091381289,0.48834819614496416,22.211703335553594,0.12706652105639488,842.2671219715277,3.7618159586636946,532.4322365719471,0.9838882192818754
1651,110.81028468158638,7.665578545059626,166.85940741292723,35.33300881980031,27.787235140562952,0.512308474862027,22.198879372521272,0.13020353490295203,842.1161231799972,3.6469252082931676,532.4354275053315,0.9792220649787813
1652,110.75582546406305,7.429523136342246,166.52961267686575,37.01955877843965,27.751906550396853,0.48838129962519516,22.183391984076366,0.13403553828075546,841.9731839118274,3.5376238163249316,532.4804177611004,1.0307291225955175
1653,110.51352590301627,8.174136080109383,166.20915298956737,39.16922663460701,27.69834507696565,0.5632366185057274,22.169443376397766,0.13913395036559034,841.8329956587688,3.4430632767219658,532.4996659794658,0.9968216882347786
1654,110.26969714865947,8.355186103949432,165.84767654536418,36.899893351819124,27.648998492777938,0.5389589207486442,22.150645861422703,0.14696848803088716,841.688812052921,3.357365653041148,532.5598357899594,1.032357986693851
1655,110.18564654624848,8.142192713183949,165.89118925985184,36.96672960196743,27.577119483619377,0.44950830026081195,22.132138849511044,0.14968396206698642,841.5475599006556,3.316122531938019,532.6131787826197,1.0695522348844673
1656,109.99394861133618,8.291229095014893,165.65542018578665,33.998562299549825,27.53819337127809,0.44247103434147333,22.114329558386448,0.1522645918332074,841.4082782961036,3.306928130309365,532.5832589446989,1.051752600557554
1657,109.88949241750396,7.914378399290118,165.32233281976318,31.934288013462236,27.499905787907306,0.5043406163102104,22.094502971642015,0.15403516220923097,841.2781569272572,3.3109798974386235,532.6105014596824,1.068486165181032
1658,109.77220136753043,7.7279778999072155,165.1388254563742,33.05939197160464,27.474885539965893,0.4789083338892787,22.071824044914287,0.15109406975675896,841.157227406694,3.3119667783591575,532.6525584784808,1.0427825023888049
1659,109.62349246055382,7.91348340230029,164.91234217207932,32.48409576375083,27.436753226485195,0.47240398882477685,22.050919825231503,0.14922265105596996,841.027812771038,3.3437305256519076,532.6744148547648,1.0839446247718183
1660,109.51076768437353,7.6853204280243625,164.53507581832307,33.85102978720052,27.435377322961703,0.47188207848907,22.026890719702514,0.14508496677160437,840.9018960248312,3.321387233251947,532.6538323529567,1.086698689148374
1661,109.3899145187776,7.885224944345804,164.03293794122575,26.157973623194504,27.41343832153783,0.474606904048394,22.001608335650307,0.1445739934872451,840.7748848261107,3.2770248038477026,532.6840357427218,1.0500882556261697
1662,109.28695774180449,8.166970101178869,163.89648997313873,26.720294120887985,27.383949843152507,0.48339943995533385,21.976626941426165,0.14187694887067548,840.6479878953525,3.2654273059495416,532.6725055278753,1.0285662000607234
1663,109.1035288400396,7.486044263321835,163.87399626089987,26.950155188391104,27.343869893601497,0.48430639435913153,21.95292035895131,0.139126102814728,840.5203780375368,3.321254548190678,532.7149448814733,1.1174828666110421
1664,108.97914314750204,7.266986001831846,163.90028759930362,26.71372214752676,27.322811554229617,0.4916974509729166,21.929609492884666,0.13714227077399324,840.3969157227763,3.396039548348085,532.7277529418858,1.1257113913848347
1665,108.86024079312739,6.998405954236937,163.7362749457842,26.105816089491903,27.303762552239714,0.49930512006707517,21.90640674128234,0.1351677052415517,840.2666436962984,3.437133557019585,532.721123104976,1.1285931922499195
1666,108.8144245515905,6.820193030818296,163.17176991245634,30.66830051711367,27.283365468791416,0.5121855025231176,21.88656354982692,0.13122759160685718,840.1354037429235,3.4385015081173527,532.7408007324603,1.1460541122712575
1667,108.65980099809121,6.636022023027863,162.95371618028582,32.74962010230796,27.28740065885077,0.5115826748617731,21.867564443739795,0.12600533791628682,839.9999734759663,3.497422034615735,532.742814822451,1.144201911355119
1668,108.56883862195798,6.485805450695944,162.6824781431493,34.11650488586321,27.25522407260901,0.49498618659154614,21.843576134819255,0.11825507186202912,839.8639699512044,3.618879255289972,532.7161060981966,1.1644441082202497
1669,108.52967408290175,6.536864660979268,162.48524831037255,34.85833473783366,27.210456162029278,0.5251102622503028,21.82492135459144,0.11120310305141075,839.7332007182719,3.708274658798872,532.7394886874629,1.1607543397992985
1670,108.42743539539845,6.60240967852779,162.3659917513499,35.695048783449096,27.156868925491565,0.5449318386815966,21.80677092558645,0.10123515449342237,839.6059182547713,3.844486015006229,532.7335853307954,1.1474353629741663
1671,108.23084660601494,6.760555467875357,162.14170226693707,34.4879399455349,27.130546747978133,0.5581136210181938,21.791995761837665,0.0930302377979567,839.4715373030797,3.92480734055729,532.7973114288181,1.0526140969005935
1672,108.14633363962503,6.755388362695059,162.12037341950517,34.667273695952986,27.10183645067509,0.5772822040320392,21.777668688223674,0.08700320936232703,839.3350694737435,3.999379371357857,532.8365903045255,1.0294701339381342
1673,108.08480376520082,6.998672006830404,161.94737965413347,33.28878544453981,27.06302684352009,0.5801276276125081,21.7687596411626,0.08377270539276498,839.2074756082678,4.076796431386381,532.8852066841151,1.147150954684233
1674,107.8917897692326,7.847957652507599,161.7305869704295,34.41409959334573,26.999610321315135,0.6268409251198881,21.758058688101336,0.07808734236231485,839.0890554262819,4.104053470520856,532.9378330716994,1.2353144684772759
1675,107.847845929908,7.966671775748011,161.33363444094036,34.31195827952385,26.96024653754789,0.6023482595105291,21.74551709934641,0.07266609340969343,838.9718494844617,4.08099655390593,532.9514128671153,1.2189181478685864
1676,107.64090852431589,9.051032682248705,161.07105235285132,34.55511863292461,26.929112256780112,0.6366052369428691,21.735349176226332,0.06846191492318052,838.8600253253032,4.061031400632149,532.9867893493447,1.2641541674311991
1677,107.464674918173,8.605307795731386,160.99697132303464,35.21979701959107,26.90323104843566,0.6040298206400949,21.72682545688754,0.06366027063010206,838.750745927773,4.031108296934589,533.0763288777603,1.3644119584194327
1678,107.33825281796591,9.229394296173812,160.74283485951594,35.02791368793048,26.851739452989083,0.5768251927208813,21.720136028288888,0.059501952215697186,838.6489926174789,3.9438423273232868,533.1522293630778,1.4144831641792646
1679,107.16318254831859,9.15302887209627,160.5220124486179,36.04183755264576,26.807497623596486,0.5848091518085886,21.707644065398277,0.05212767972603199,838.5397071723933,3.8207790616862987,533.1949411115393,1.4461583045571245
1680,106.88267881528128,9.269042435047089,160.28707222113985,33.74424978148201,26.76180576512492,0.561244968756748,21.697986814560362,0.04662074841118037,838.4388443285518,3.691476001871198,533.2045935270032,1.4469807157067807
1681,106.64620273941446,9.206249866833407,160.07796197660716,32.200445994463685,26.71085435605431,0.5803029876978548,21.687884711663628,0.040971046507080014,838.3337913893804,3.5320283771155556,533.2128437081542,1.42875099447502
1682,106.4773277922205,9.592919411498695,159.83677832171477,29.784957197529973,26.69956864476827,0.58073672553429,21.67231174190922,0.03317988820345577,838.2420427283874,3.411016541071465,533.2495930622947,1.319664543753681
1683,106.3503727983775,9.967411897396337,159.53642843056136,32.21381895223616,26.67460766375907,0.5476687542250441,21.660168292708658,0.027028850862176296,838.1503214031254,3.2247293789045535,533.2755751581703,1.3352020773976765
1684,106.16169560620322,10.27365882221441,159.46366236845535,32.38575175064818,26.638571274122345,0.5407912492202758,21.650313422695252,0.021391725665986405,838.0590183858039,3.0409672539878665,533.2917611207913,1.345209689396673
1685,106.00975865871376,10.219212103343287,159.38824546486293,31.902598959988392,26.615870444553465,0.553961547297992,21.64295124929703,0.01788414138099011,837.9715235967367,2.876602190964504,533.3349715167692,1.291583859955412
1686,105.83327223269247,9.84259692753789,159.18882901880727,30.398625031326446,26.575998513030815,0.59405405011575,21.63528627073578,0.015435103333357774,837.879582596549,2.688504384462033,533.3810345852692,1.3044972507698913
1687,105.65427712675533,10.108229811224502,158.9946896407723,32.24269465072166,26.532014433254254,0.6030373482884956,21.633517207413437,0.014845718661370452,837.7784185733829,2.500555819724249,533.4062451971363,1.3509513702183225
1688,105.48026793721506,10.062251434074154,158.691438380382,32.87283713746529,26.47361776797346,0.5379285849973048,21.634964702549595,0.015282213370792006,837.6778164147416,2.3454973606448406,533.4728019579518,1.3294836295980486
1689,105.37805968523622,10.21011730710514,158.25711415295012,36.251935649777224,26.40417915418191,0.5381622563727166,21.640239748647527,0.01656464295783322,837.5655275519302,2.1943292699055794,533.5081888734483,1.3408993310605317
1690,105.0985088282787,11.23884250607845,158.0078939224671,33.23554611206033,26.39990965785579,0.5405366707773963,21.64869355904024,0.01889275933166587,837.4621494401363,2.087547122948818,533.5518434557615,1.3153170315774332
1691,105.00671169272572,11.445765778497577,157.77366720060598,35.991396331266635,26.34442508100823,0.6039582825907283,21.65762803597343,0.02336863915229791,837.3618805417037,1.9699744090011542,533.5176323621419,1.2712688688028912
1692,104.8452864803713,11.963521618663746,157.43521856482684,36.430550351416144,26.268633137075746,0.6497031180619209,21.666648318668482,0.02846120362226554,837.2580989531132,1.8486833260772193,533.5638920999295,1.1999969666478518
1693,104.55352351017864,13.331472518564535,157.29853309353962,36.57059716791252,26.249807119926675,0.6423301425697341,21.6707975238197,0.030899839208078313,837.1533723970748,1.7997666997428166,533.627578523305,1.0763445433728007
1694,104.32472562669544,12.973829521572126,157.14627192729918,37.28223276218994,26.22227441307026,0.6474545338879117,21.67434929153877,0.032642916922804105,837.0488872396473,1.7035484867581592,533.6343960361484,1.0769309648384975
1695,104.09527475307341,13.1551859642039,156.74580309519953,33.162090462411975,26.177781208964074,0.695931726651343,21.67865603836294,0.03418732150522131,836.9457204916924,1.6736375259974952,533.6291073342954,1.0895933252297036
1696,103.91572786858669,13.345756754314806,156.400532668823,33.810359649002,26.13037268632715,0.6869484032000581,21.685648849215845,0.03753376114502947,836.8367238232761,1.6293994908079972,533.6761399088172,1.0347977086221227
1697,103.77298813128807,13.221436324287673,155.87744346393885,33.49296925155337,26.08830137962283,0.6867249187122294,21.694286608681253,0.04135989304992634,836.7345300867523,1.603820776900205,533.7048293257347,1.0050287086951055
1698,103.68070976487738,13.24349170738676,155.72984483589087,33.984041393215506,26.043350147707397,0.6858071807746962,21.700734399155248,0.04406826676633072,836.6337808505664,1.6475444500311198,533.6917588331264,0.9925625492484694
1699,103.5842062819996,13.087028559623592,155.2298461511682,32.17726350765105,25.994267107570316,0.7308428150588177,21.70979292093922,0.04634003952532896,836.5374141713179,1.6640122102942343,533.7231821089064,0.9975396315186283
1700,103.5517601996058,13.139139800920034,155.07799177042574,32.13160880637992,25.939157372405464,0.6874209906050122,21.721641661973617,0.05081242075279567,836.4379484959364,1.6928083492000157,533.7249592504446,1.0004468444526164
1701,103.28060300488336,12.922490813340572,154.66431951591505,32.41430007280072,25.913100573924837,0.6830112949342937,21.73171175962407,0.05677029326443568,836.3380847072823,1.712196446717605,533.7936326667364,0.9660554460709719
1702,103.07679800844926,11.561709148296245,154.49855456009684,33.35535418736693,25.846145662646336,0.7288241679974348,21.745709637148444,0.06516752882442822,836.2306234730343,1.739615450394195,533.8037261891674,0.978359527378041
1703,102.94181369995546,12.474244473350245,154.53179733654935,33.44943986056688,25.82112090699289,0.7675342528821616,21.758358467436473,0.07066040750765205,836.1221617427381,1.7748179119861005,533.8354263304176,0.9189053549575917
1704,102.87754194624668,12.550900792635664,154.3103494502237,33.39953199353106,25.768905165941838,0.8122189433350455,21.774042890219885,0.07423874724308029,836.0129386588605,1.8529625614311118,533.8573675021618,0.9648261046154966
1705,102.68174405199578,11.874187364062848,153.82924649992137,31.8162838948931,25.724933794079167,0.8499386763100999,21.78622649812761,0.07750287119031385,835.9058747802933,1.9416836033566385,533.8845502930599,1.0242040407176645
1706,102.55564170457129,12.094185766406612,153.50629745585263,28.978065225964187,25.686606884253884,0.849223348056495,21.801610252884558,0.08370895013971703,835.8025849989258,2.027740654910139,533.9240370302247,0.9617186136092342
1707,102.30030609596031,11.944765600214062,153.23126034600534,29.004047976045893,25.648764550386332,0.914380411348037,21.817758553108938,0.08894944631056766,835.6966847465778,2.097378843580271,533.9605832847624,1.0027599889161254
1708,102.15342108019797,11.411694041323637,152.9377630282015,30.6711689363381,25.608618608510227,0.8547662537785031,21.832664236348393,0.09281781042351189,835.5857420275149,2.1481693259861894,533.9797234604753,0.9985349689623305
1709,101.96118144171565,11.997991117283382,152.6611990492467,30.16625160388564,25.566451427351243,0.8595528489168733,21.843699539088615,0.0932757447205451,835.4804613191818,2.240178566062247,534.004003502428,1.0355918052878386
1710,101.75759251053807,11.669051523078995,152.64307954730927,30.151033959057244,25.49886554055146,0.8091765685260267,21.8589578211439,0.09491620938652565,835.3671111582386,2.321988810514414,534.0731370715097,1.0036725553648416
1711,101.5967613763872,11.695131632808696,152.4419564328522,29.466780023720606,25.43080653198196,0.857961890788603,21.879943867052162,0.09694172454514129,835.253087463954,2.3979505051247547,534.0886194790335,0.976381084512455
1712,101.3658911992761,12.557110290692732,152.17134747829806,29.763741439947264,25.388296565042022,0.8542245856857482,21.896516966019373,0.09503349407296482,835.1393544061534,2.503734247114225,534.1356665908625,1.0117791085328385
1713,101.18549427070182,12.320427439441042,151.7970732108329,32.07464006590353,25.347385864984645,0.8575463355055685,21.913485459006953,0.09323893537730636,835.0228305412268,2.6974538944142754,534.1264882194718,1.003897056995848
1714,100.9447016595336,12.463070156335704,151.57612058908933,30.754544879359173,25.286170076785208,0.8840653462226701,21.93312254662672,0.09194918298830299,834.9092883566901,2.8664541218515054,534.1531013116812,0.9974818320731955
1715,100.7968772767053,11.712617013648014,151.29666817372464,28.980064970618802,25.227327194637567,0.8944471238336122,21.954324870010645,0.09047683062716724,834.7928249539993,3.0666361812235023,534.2147695829983,0.9601630162436295
1716,100.64540583578132,10.139178679738873,151.12490153369674,32.52892801249608,25.198136635418926,0.862771491571816,21.972493871425403,0.09005103255646418,834.6771945416247,3.234383481224199,534.2232104421071,0.9541292662987095
1717,100.43599833648453,10.276246631305655,150.81163743834026,36.27883651924776,25.13023885640254,0.8002184865185089,21.988189121243504,0.08841141081247683,834.5722612361673,3.4012721595749382,534.2833649970829,0.9040563122025379
1718,100.20305775953858,9.797809998593559,150.78620500409787,36.168122695450855,25.07772581281373,0.767764534238414,22.008872614043458,0.08557189376944936,834.4670748966912,3.627752267220241,534.3404398789803,0.764903940947023
1719,99.99357956242915,9.115487665257723,150.58574944835647,36.12200117933385,25.04819940849846,0.7688008877930892,22.02851873817922,0.0865970525226441,834.3614897830878,3.812962670088339,534.3545973663566,0.7429875371950342
1720,99.71821213143647,9.751435870971322,150.20522568200954,39.15241236552083,25.013209005665008,0.7861340277339315,22.048079154349825,0.08986634309621615,834.2586310155743,4.005750500244292,534.3819205067239,0.7435058970898883
1721,99.6395062879187,9.530780726002869,150.00717857189812,37.44420652324785,24.980926152831426,0.7574003597875715,22.068763874435803,0.09665458844639076,834.1585090972309,4.174383130494865,534.4231262180206,0.7651283508959642
1722,99.41734719273646,9.066821703370186,149.84832977986545,36.28399301154919,24.930358408572975,0.7727309345174017,22.095407450916646,0.10844243696702134,834.049964030732,4.4167295177747405,534.4441775335342,0.7480654079658416
1723,99.21800996402452,8.92899580172116,149.40925682184735,35.38080689657585,24.881940578270346,0.776715955185873,22.119691757338632,0.11972842650662796,833.9383267813785,4.644778501748297,534.408201690008,0.752704352886883
1724,99.13166623190955,8.986536960320205,149.0987889305711,37.370345872879675,24.852677074848447,0.807408604205811,22.142967265031338,0.12955059941746777,833.823275024878,4.8049395274170505,534.3907413223709,0.7451471440100794
1725,98.92908341999413,8.427349066581979,148.92650482425444,37.92776173453838,24.794466795490525,0.8048082226092111,22.167757136835068,0.1353403509086037,833.7072611595166,4.9159617972110565,534.4131023883289,0.6926485598458593
1726,98.83533301447618,8.661274953056793,148.70843864450427,37.96563069003446,24.748077780540108,0.8335714146936624,22.190126005557858,0.13849562988493708,833.5805382971183,5.072206680945535,534.4597488855084,0.807819190166251
1727,98.67786194048041,8.117237806031364,148.44167476332566,38.21530117593426,24.684782788231395,0.7577368467674783,22.212979937167738,0.14613630822131965,833.452677193459,5.204128513972515,534.4170394631415,0.7805747035928469
1728,98.52971327649753,8.264023678978287,148.07663035292822,40.0768797530116,24.65462183389294,0.7315551937879308,22.23738604740724,0.15837976861892933,833.3157688671495,5.268575859124463,534.356387018549,0.85087983938846
1729,98.3131038229728,8.595103087162881,147.81934442049618,40.87401811748815,24.602659100433428,0.7625803678031104,22.26752288127109,0.17017709805050457,833.1741685720303,5.3757837870304375,534.3485400612033,0.8499810150864312
1730,98.25279062051264,8.593022782561965,147.42077272610197,39.45980483102267,24.554595437507654,0.7513159173978631,22.30019448501417,0.18842866908322348,833.0218366057655,5.472291428676548,534.3749568183149,0.8382011620749257
1731,98.09340306868322,8.97527148400417,146.92606428956896,40.43794674270276,24.52756594551428,0.7478712699746172,22.333796450109435,0.20471356951762015,832.8728611451646,5.523376957430943,534.4217163711384,0.7525943632769931
1732,97.928312634025,9.285294542702967,146.66926369424246,37.493900875234516,24.48939895738701,0.6745299244164579,22.371919550609476,0.21530560955328495,832.7223320264582,5.498904867771649,534.4645512732369,0.6934279464226332
1733,97.7789710241323,9.22208680866039,146.4147980094762,39.92863697984421,24.433877002081662,0.5767974406331335,22.410048861606924,0.22877558256623637,832.5668573548371,5.382494444965206,534.4484000620189,0.7150209591607616
1734,97.58600011512854,9.916382676553335,146.22616005033,37.81639765069275,24.383369646669138,0.558461366283008,22.445972234874084,0.2404492001094335,832.4124920774208,5.237740059527644,534.4637542185951,0.7124845738342472
1735,97.4173015882028,9.660311640820176,145.8343866848093,33.93458527759885,24.3300014533982,0.5492550970501598,22.479818055850096,0.2459253626487739,832.2539955434981,5.091294671132871,534.4625804610573,0.7141781254798113
1736,97.2719404358678,9.192680086268057,145.41196875278138,32.36989850770827,24.30612461412589,0.5399264891370948,22.51599356064639,0.24670321392181585,832.096224734725,4.927046922328748,534.4824942750969,0.7414988661144714
1737,97.18899547251574,8.983179112586056,145.25608950515888,32.25763146254577,24.274040622256976,0.5227619084837184,22.54844851344691,0.24886095948611608,831.9460637167339,4.793715706724061,534.4562409860263,0.7521555764977832
1738,97.05323083352992,8.752854079517345,145.03026085605276,32.508949658580995,24.22780670066101,0.5055470150051576,22.584146286058886,0.25937618372223964,831.7987215913859,4.669720856888902,534.4511551169264,0.7483718002336156
1739,96.91128607210736,8.279456337736537,145.0742567506464,32.49562033354626,24.196313113260295,0.5247076749750613,22.61565681650115,0.26429344749431083,831.6615246825207,4.581785029152131,534.4405472483957,0.7522210973935288
1740,96.81209933745666,8.865469734612809,144.912687525839,29.59399628980218,24.159858504465664,0.45526908187430537,22.645206326636057,0.2702672996892083,831.5168761138043,4.513857527435725,534.4692599155402,0.7872122170879856
1741,96.66426836576329,8.49764309160817,144.80486593291326,29.876624324550146,24.153052120509102,0.45390302901673746,22.67290968444948,0.27906015236551723,831.372127988896,4.3907777040835345,534.4903969228598,0.7595594940663494
1742,96.51937238081813,8.762441711519363,144.59052551841364,30.554105640546016,24.136932580988383,0.4681143360320397,22.69830741614633,0.2849492326816846,831.2291074309018,4.2705269980204,534.4876944141225,0.7629475061172989
1743,96.50963152879797,8.795244357978381,144.45091525370043,29.005083582786995,24.080896271155115,0.4142908961710231,22.725063681435977,0.28591380031928154,831.0910505031982,4.212784478608081,534.521602696372,0.8030547164554093
1744,96.36699884745238,8.946323342546988,144.172376489361,29.09000670684442,24.02101834661944,0.4254576643612531,22.75331287652219,0.2841198772944213,830.9458183512221,4.126536294390878,534.5028197086773,0.8466853928456297
1745,96.28827844977916,8.979934217747642,143.8400432164915,29.31989954815407,23.99036631705651,0.4391053680620755,22.780281489158384,0.276816559976701,830.8077433919768,4.06129018819463,534.5684849967995,0.7706131017646691
1746,96.15165055417985,9.158085268155833,143.77795380044373,29.10953499218945,23.96042747270484,0.41846316032403147,22.805634640619452,0.273315498759919,830.6671830070173,4.028672452720722,534.5888205843675,0.7783861557803766
1747,95.94071742545562,9.423636228565167,143.74545320307442,29.190132981528432,23.898365260332124,0.47175996047799934,22.833713166629742,0.2736162555449516,830.5162851880156,4.0319832262339,534.6604344912688,0.9340370051034892
1748,95.74703303786733,9.179834885401634,143.430557799061,29.81798323117528,23.8630433210726,0.458186519064553,22.862402616776407,0.2697347811873215,830.3641918447661,4.121935655901243,534.6962202227754,0.9380677809969215
1749,95.5212886527331,8.840505189603922,143.30869799334616,30.232206515740867,23.840025525516495,0.4621719378439361,22.893026494530996,0.2661408778854544,830.2172197722907,4.083636369693343,534.7147689709078,0.9505176548020007
1750,95.35854862426628,8.023009203424179,142.98136387689271,30.11430406124437,23.80362623877805,0.4441030724001419,22.924420597061467,0.2708191368269333,830.0732510359853,4.049928126583133,534.7066858903022,0.9561711558141216
1751,95.18550619661201,8.930364768010572,142.8905611403147,30.301752970538818,23.745384355742285,0.4289980653045384,22.95659930311906,0.2795067603309993,829.9311875074611,3.9796260635105303,534.6984330664999,0.9507502116050561
1752,94.91010668811872,9.254969160922291,142.71607987014505,30.127196286635552,23.719452725671808,0.45600051054938406,22.98523846810322,0.28696847174239304,829.7913693232186,3.946507563472153,534.7118598943351,0.9583913224540359
1753,94.81118132852376,9.459205641111339,142.17733755461717,29.228040027184516,23.678204340150636,0.4795702490349886,23.013033604757084,0.2856515777659896,829.6486823627247,3.941087048283945,534.7679907535436,0.9992204890059098
1754,94.59675482827372,9.173084117440013,141.92088409258105,28.948107723187047,23.669908300593605,0.47637314739383857,23.040625387974263,0.28188264810667013,829.5149807066914,3.92416281744884,534.7461510464615,0.9939885319857394
1755,94.36929765056409,9.447532175546108,141.6143260045551,32.56224357341689,23.653423950830426,0.4712082922890331,23.069617299363458,0.27511852620797955,829.3780000725561,3.9225544688875535,534.6993182820756,1.0200497085156761
1756,94.20267236007138,9.39323886672046,141.18456035806312,34.529695181417694,23.61376780886207,0.4605461753948105,23.091466148634698,0.26806743100669317,829.239385859904,3.897182969939128,534.7211943642754,1.017938523333844
1757,94.09078880546836,9.533091493828561,140.91240819274438,35.31045394633768,23.58756525756235,0.48074816411589927,23.113646583050127,0.26011699976350006,829.1014977228617,3.8515201159448456,534.6843535310483,1.03429579136038
1758,93.93446151827953,8.763505964070951,140.69523295321457,36.75950770456724,23.530730310612128,0.43752573744142015,23.135321785287022,0.24872272202589807,828.9622269090011,3.814659750706767,534.7172851258179,1.0654104530343715
1759,93.74351856965365,9.876300914336833,140.28611811207182,40.047940889493475,23.487618866410386,0.4471358423349602,23.160771427779295,0.22912091634911144,828.824946399104,3.7734047302643794,534.7446309504774,1.1379272800307938
1760,93.59514136302046,9.821008036097234,139.80839294069466,39.44318671472804,23.433520381107655,0.5139078009071664,23.182776309792672,0.2140235605664126,828.685863897469,3.7722954654469425,534.7587865245234,1.1709431381817486
1761,93.50182599028987,9.498103898850962,139.35947743072623,40.93223228252065,23.413823120756412,0.5341669934199298,23.201449101176554,0.2032048697968638,828.5484227221583,3.749884114340487,534.7813846273166,1.1432287549719806
1762,93.47771238036832,9.50856159345896,139.0698814353455,41.78971328432139,23.393734048732384,0.5143290013251266,23.225730350868627,0.18534480614754506,828.4083665891484,3.77350934973151,534.8058054331168,1.2166865200667278
1763,93.32013383865575,9.485964019953801,139.010809919074,41.90004551978675,23.357286795263185,0.512945765676664,23.24758790709726,0.16692967027050554,828.277270526661,3.844901561785714,534.8095521839485,1.21369219526642
1764,93.18548091127661,9.99822720816332,138.85279633929935,39.89805402477105,23.325644264042495,0.5490063818257914,23.26389316537351,0.151421013759071,828.1527879769667,3.8268443755077013,534.8021121770605,1.2183205983767926
1765,92.96273030943993,9.53460166809087,138.6792696477775,38.319560173311345,23.299571882436645,0.5631170099694495,23.28090365426153,0.13727865120841504,828.0355363232123,3.8096667557001376,534.8284746214008,1.2868029313356624
1766,92.66135145194019,8.502648974419829,138.65455913378435,38.445227104469325,23.241697822015226,0.5280150190468019,23.300080047034434,0.12143147675488186,827.9159796154829,3.7684999176129206,534.8465227677152,1.2755118437296127
1767,92.51972935558746,8.833960385095958,138.61047440511996,38.66686376359921,23.197309392288588,0.5652508308472614,23.322224947078713,0.10172723169230097,827.7911707721984,3.7052574585752267,534.8498722565594,1.2795094438905938
1768,92.38578899814715,8.915648566360568,138.21342657658118,35.459642518591856,23.14747782797774,0.598220833407763,23.34026268500979,0.08582636034570096,827.6724988215195,3.6722373088142017,534.8868361010764,1.3247610136082535
1769,92.24570282662542,8.732817584944643,137.94304670503865,34.93565967054172,23.104245735427334,0.5893150406115939,23.35798083067516,0.0724202133219583,827.5530125993286,3.595371642583609,534.8939422761295,1.3135967741679193
1770,92.21055431815785,8.82368460650028,137.993173740403,34.96278987457907,23.05324817130907,0.6351579413341389,23.371862793124336,0.060842494116649756,827.426301465875,3.553285303229368,534.8903966471956,1.3130191747407638
1771,91.98924274979882,8.167761830729336,137.71461362723485,32.36848542349754,23.002097159941137,0.6017868559085129,23.382799277227054,0.0526385066008954,827.2907729185505,3.516366906889124,534.8736015227735,1.2997231411504533
1772,91.8440272736105,8.330537181469529,137.3870162881223,29.831484573013,22.97091730493911,0.6159837289093621,23.392397806962922,0.04906019835173445,827.1697456632556,3.5063250825010734,534.8868392177684,1.300087635503825
1773,91.74507271675853,8.248822906545598,137.0574507480138,33.73344514019738,22.94487372571107,0.6135181258914217,23.40384323505256,0.04509861062359919,827.0519743717444,3.4709659058635904,534.9129127335805,1.2583472278826802
1774,91.5543469555358,8.143010859638842,136.99843766214073,33.751626181212146,22.91003197820264,0.6260828773057634,23.415790517787492,0.04043820659273365,826.9285239267442,3.4090193623304823,534.9468048738673,1.2647444849461942
1775,91.43008163253586,7.960543546772217,136.84139812846152,33.0227481405882,22.87024654837782,0.666239422104291,23.428258681489424,0.03482065023516621,826.8022104220057,3.3129181574743907,534.9881344570383,1.254311914493447
1776,91.20922182807642,8.648069348760341,136.54109150335415,33.58547719850043,22.843515586829763,0.6781008415468444,23.440368905064105,0.02680622468650031,826.6953312733469,3.214561936156297,534.9626662805548,1.1919253921650623
1777,91.04657773992047,8.210361060731195,136.3581715835955,33.426923778193455,22.816768596726046,0.6659656711689371,23.453330695285864,0.021883820161872673,826.5904711033972,3.096837595357213,535.0047342932081,1.1705678330406681
1778,90.98915348996869,7.9805343804628865,136.2316332742849,34.15622843836549,22.76124777022142,0.647383054600929,23.46562558948452,0.020103348236048993,826.482351976589,2.988395057043029,535.0571480373039,1.0188698609422182
